1 1 109.966 0.176614
1 2 18.16 0.215945
1 3 84.948 0.255194
1 4 64.188 0.267812
1 5 133.659 0.218711
1 6 105.556 0.457354
1 7 1.547 0.336189
1 8 36.909 0.393279
1 9 156.797 0.248187
1 10 254.968 0.18951
1 11 99.2861 0.147175
1 12 322.282 0.254819
1 13 67.966 0.244546
1 14 234.428 0.213418
1 15 12.598 0.195001
1 16 221.444 0.144009
1 17 207.16 0.157627
1 18 43.347 0.143109
1 19 147.991 0.212879
1 20 161.892 0.247724
1 21 300.209 0.240106
1 22 11.196 0.284899
1 23 93.4968 0.306265
1 24 177.755 0.120448
1 25 255.523 0.130495
1 26 301.452 0.286065
1 27 119.917 0.303785
1 28 229.407 0.31826
1 29 150.073 0.212288
1 30 103.994 0.213381
1 31 238.29 0.172447
1 32 199.166 0.386211
1 33 196.23 1.03569
1 34 169.986 8.5541
1 35 90.2899 107.992
1 36 57.566 4.01075
1 37 137.774 0.299886
1 38 196.46 0.311709
1 39 61.394 0.254587
1 40 141.628 0.174412
1 41 245.725 0.345292
1 42 14.058 0.462896
1 43 149.801 0.228598
1 44 70.389 0.255964
1 45 210.456 0.227766
1 46 289.873 0.350588
1 47 242.773 0.448126
1 48 204.073 0.519276
1 49 206.231 0.616017
1 50 64.724 0.678985
1 51 317.889 0.775035
1 52 143.182 0.69057
1 53 18.087 0.54766
1 54 23.635 0.21196
1 55 139.924 0.217745
1 56 22.989 0.260058
1 57 307.348 0.443435
1 58 5.874 0.540381
1 59 289.376 0.57973
1 60 217.465 0.568656
2 1 61.629 0.256724
2 2 278.291 0.284732
2 3 278.609 0.29869
2 4 341.375 0.373464
2 5 207.675 0.22046
2 6 340.064 0.245151
2 7 217.141 0.314397
2 8 183.07 0.326448
2 9 291.817 0.276024
2 10 319.734 0.233187
2 11 354.738 0.14761
2 12 342.024 0.144891
2 13 105.01 0.304951
2 14 322.569 0.355589
2 15 346.703 0.28073
2 16 84.997 0.114272
2 17 231.583 0.12503
2 18 39.708 0.178934
2 19 276.121 0.173363
2 20 46.633 0.218298
2 21 6.521 0.25528
2 22 56.138 0.335562
2 23 257.096 0.287569
2 24 134.735 0.300059
2 25 141.58 0.147987
2 26 30.456 0.148567
2 27 222.897 0.364069
2 28 289.536 0.360749
2 29 74.967 0.405156
2 30 188.878 0.214231
2 31 149.593 0.167557
2 32 141.551 0.269391
2 33 290.936 0.504701
2 34 225.825 0.820018
2 35 77.445 59.778
2 36 68.388 4.98485
2 37 100.034 0.555414
2 38 113.749 0.219285
2 39 30.525 0.495069
2 40 132.42 0.309178
2 41 356.788 0.276354
2 42 314.984 0.465111
2 43 233.678 0.383148
2 44 353.566 0.183831
2 45 218.005 0.222854
2 46 187.233 0.266223
2 47 79.06 0.398754
2 48 137.052 0.425864
2 49 99.7397 0.563179
2 50 83.22 0.582218
2 51 342.092 0.652952
2 52 303.934 0.663655
2 53 71.175 0.563524
2 54 253.665 0.377802
2 55 160.678 0.170108
2 56 215.746 0.241479
2 57 98.3477 0.314828
2 58 165.809 0.48465
2 59 237.974 0.579995
2 60 162.675 0.648338
3 1 138.445 0.264581
3 2 152.097 0.181832
3 3 182.039 0.237621
3 4 210.546 0.343882
3 5 288.897 0.221672
3 6 343.14 0.223768
3 7 131.948 0.354059
3 8 183.494 0.342997
3 9 271.769 0.259546
3 10 281.272 0.262598
3 11 148.479 0.179632
3 12 162.998 0.202157
3 13 359.564 0.284077
3 14 240.099 0.318715
3 15 358.036 0.280946
3 16 48.04 0.231496
3 17 92.3035 0.109591
3 18 203.45 0.15797
3 19 341.87 0.157404
3 20 1.452 0.231205
3 21 8.751 0.281927
3 22 156.493 0.326735
3 23 286.986 0.33312
3 24 4.928 0.197432
3 25 296.128 0.162784
3 26 302.098 0.121879
3 27 64.897 0.272489
3 28 6.727 0.374952
3 29 181.994 0.317119
3 30 141.486 0.189459
3 31 251.734 0.165451
3 32 27.258 0.183555
3 33 35.237 0.420425
3 34 5.402 0.580601
3 35 119.663 9.91088
3 36 158.795 22.496
3 37 321.099 0.75454
3 38 249.639 0.284867
3 39 240.819 0.418607
3 40 75.133 0.386327
3 41 267.144 0.219019
3 42 316.023 0.46236
3 43 206.567 0.440619
3 44 199.745 0.187861
3 45 178.455 0.218696
3 46 286.962 0.293628
3 47 278.956 0.388496
3 48 217.22 0.474619
3 49 133.796 0.449088
3 50 231.716 0.56362
3 51 294.197 0.4881
3 52 131.167 0.684056
3 53 334.987 0.636159
3 54 249.57 0.456777
3 55 225.841 0.244178
3 56 288.854 0.222349
3 57 201.261 0.62864
3 58 171.172 0.433404
3 59 62.679 0.569432
3 60 203.45 0.659117
4 1 356.775 0.35993
4 2 317.003 0.17578
4 3 269.95 0.205736
4 4 198.638 0.400598
4 5 312.026 0.261514
4 6 292.545 0.223534
4 7 102.837 0.384438
4 8 223.592 0.310567
4 9 290.079 0.269378
4 10 174.487 0.249532
4 11 135.506 0.206379
4 12 137.257 0.157666
4 13 262.031 0.251515
4 14 245.349 0.336558
4 15 256.138 0.331487
4 16 64.085 0.206062
4 17 221.373 0.135846
4 18 185.956 0.147911
4 19 232.017 0.161549
4 20 116.465 0.214103
4 21 180.283 0.269846
4 22 182.177 0.332794
4 23 173.811 0.344493
4 24 204.038 0.193913
4 25 294.9 0.133516
4 26 218.59 0.130486
4 27 346.617 0.256381
4 28 281.68 0.375371
4 29 112.483 0.405252
4 30 109.983 0.245414
4 31 36.765 0.15428
4 32 205.707 0.176944
